id	comments	Missing_or_Delivery	Tasty	Positioning	Advice	Promotion_react	Valuation	Gratitude	Advocating	Complain	Junk
124149619252_10152949800154253	"I was gonna take you here Cynthia I mean the first day of the year only comes once a year, thought a wonderful Chipotle burrito would be a great way to start a great year. But just another disappointment, they're closed."	1	0	0	0	0	0	0	0	0	0
124149619252_10153693560944253	"Ever since you guys reopened on Washington. Your steaks are cooked well or burnt , not medium or medium rare any more, and it taste horrible"	0	0	0	0	0	0	0	0	1	0
124149619252_10151086390274253	It was so sad knowing she and her partner will never compete together again. They were an awesome team and fun to watch!	0	0	0	0	0	0	0	0	0	1
124149619252_213264065363407	"http://insidescoopsf.sfgate.com/files/2011/05/greater_food_culture.jpg here is a link that works, if it won't load for you"	0	0	0	0	0	0	0	0	0	1
124149619252_10153236016399253	"People who need prepared foods are not lazy and indolent-they are retirees who have chronic med.conditions  that afflict the aging body limiting mobility- before the onset of'the elderly,frail  period' in one's lifespan-it happens to everybody..."	0	0	1	0	0	0	0	0	0	0
124149619252_10152250518069253	Well this should be considered false advertising social website or not we should all get a free burrito until March 20th let's be honest it will bring customers and also it will turn them away so you weigh the options Chipotle you weigh the options all I know is business	0	0	0	0	1	0	0	0	0	0
124149619252_10152004082504253	"But I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure?  This is the full translation. source: www.loremipsum.net/"	0	0	0	0	0	0	0	0	0	1
124149619252_117996238325437	"better hope none of the ten winners have food allergies or they will get sick or worse. Chipotle does not adhere to their own, advertised, food allergy procedures. Will NEVER, EVER, visit them again."	0	0	0	0	0	0	0	0	1	0
124149619252_10153009001449253	"Good luck a lot if locations ran out in Southern California, at least around me, at 4 o'clock. What really pisses me off is I waited in line that was out the door twice to be told when I got to the front that they ran out of sofritas. This is a national promotion and you run out by 4 o'clock and don't advise your customers of it. I wasted my time money gas and a shitload of promotion on social media for this. As someone who doesn't eat any animal products I went from being happy to very pissed off."	0	0	0	0	0	0	0	0	1	0
124149619252_10153246130479253	Yay!! Setting and example for other restaurants and taking a stand against GMOs. Thank you Chipotle! Much love! ??	0	0	1	0	0	0	1	0	0	0
124149619252_10153246130479253	"Kewl! Perhaps now we can get the Chipotle at 3170 S Wadsworth Blvd, Lakewood, Colorado to stop putting other stuff in the food like hair or ladybugs? Or how about fresh chips instead of stale day old chips from the night before? Or how about not serving mushy salsa from the day before?  ;)"	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	I have a suggestion. How about making a salsa and guacamole without onion? I can't ready onion anymore. I love the food and use to go there pretty often but can't anymore :) HELP!	0	0	0	1	0	0	0	0	0	0
124149619252_10151687038594253	Sign up early for two bonus hints! https://chipotle.promo.eprize.com/20th/?referrer=72054.YOUP6MEUPLG7C7UE	0	0	0	0	0	0	0	0	0	1
124149619252_100780796665922	As Chipotle lovers that travel the country eating Chipotle in as many different cities as we can (and a husband eating Chipotle weekly for 5 yrs) we were disappointed to find Center City Philly did not have a Chipotle when we arrived so we too decided to give in and go to Qdoba. 2 of the 5 of us felt ill b4 we even finished the .5 mile walk home. Luckily within weeks a Chipotle was completed. A half block down from Qdoba so we have returned to our weekly trips to Chipotle even walking in the snow to get our weekly fix. We march right passed the front of Qdoba & into our Chipotle that is just finishing our meal we have ordered on the iPad app & sit down and enjoy our meal! Thank you Chipotle for a quality product and a new location so we could add state #4 to our list of Chipotle visits :)	0	0	0	0	0	0	0	0	1	0
124149619252_10153009001449253	Jackie Christine Babiee u just get your tofu stuff and then give me the receipt and I will free chipotle. Lol	0	0	0	0	0	0	0	0	0	1
124149619252_10153736393409253	Good thing you focused on ridding those burritos of harmless GMOs instead of deadly E. coli.  Good work.	0	0	1	0	0	0	0	0	0	0
124149619252_10152250518069253	"Good thing I went on your wall to check, cause guess what I was going to pick up for lunch ...not just me but our office today. Still going to have Chipotle just not one free lunch."	0	0	0	0	1	0	0	0	0	0
124149619252_134085872963	"OMG. What an insult to Chipolte. Yeah, okay, so he won 5K. That's great. The video and song still sucked. Guess says a lot about the judges. Someone said it right earlier. Rap is NOT music. It's gibberish. WTH???"	0	0	0	0	0	0	0	0	1	0
124149619252_10152883478794253	http://live4e.com/integrity/?utm_content=buffer7ebd6&utm_medium=social&utm_source=facebook.com&utm_campaign=buffer	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"Joe you are only feeding into my chipotle carving.... I always get a bowl w/ chicken, brown rice, fajita, sour cream, corn and mild salsa  cheese, and lettuce. Sometimes, I can't resist and get a guacamole and chips."	0	1	0	0	0	0	0	0	0	0
124149619252_10151089035244253	"My favorite is the 161 location in Columbus, Ohio. I do have to mention though that the Grove City location deserves an award for most improved. I did not like going there for a while and a friend wanted to stop so I put my opinion aside and we stopped. Much better - the staff is more friendly and the food is great. So a big hand to the manager for turning it around.I would actually drive an extra 10 miles to avoid going to that location. But now I am happy to say I have been back to the location a few times since.  ;-)"	0	0	0	0	0	0	0	1	0	0
124149619252_10152406485254253	Opening a new store in my town.. Won't be going there. I rather not be a convenient target for a criminal.	0	0	0	0	0	0	0	0	0	1
124149619252_10152406485254253	"Next, we'll find out that Cliven Bundy sells his cattle to Chipotle and the circle of bed-wetting panic will be complete."	0	0	0	0	0	0	0	0	0	1
124149619252_10151486609219253	"Bowl: brown rice, black beans, fajita veggies, cilantro, hot salsa, lettuce and chicken :) I eat at Chipotle almost everyday."	0	1	0	0	0	0	0	0	0	0
124149619252_10153009001449253	"Thank ya kindly Dria  chipotle could literally say ""try our new gym sock burrito"" and I'd be down for it."	0	0	0	0	0	0	0	0	0	1
124149619252_10150942028479253	"The green one is underrated. I get it w Barbacoa, sour cream, veggies, cheese, guacamole in a hard shell taco. Chipotle <3"	0	1	0	0	0	0	0	0	0	0
124149619252_10152571682409253	One needs to come to the Poughkeepsie area in upstate NY there is one in Middletown it's to far to travel to the only time I can get some is if I go to The City.	1	0	0	0	0	0	0	0	0	0
124149619252_10152250518069253	People complaining how they will never eat Chipotle again because Chipotle won't honor the hoax?  Fine.  That just means a shorter line at Chipotle for me!	0	0	0	0	0	0	0	1	0	0
124149619252_10152949800154253	"Thank Goodness that you are closed. I would have spent my money elsewhere anyway. You cop haters don't deserve my money. ""Hands Up, Don't Chipotle!"""	0	0	0	0	0	0	0	0	1	0
124149619252_10153150981964253	"I don't care how wrapped the thing is. It falls apart I still eat it off the floor like an animal. Easy on crack, guys."	0	0	0	0	0	0	0	1	0	0
124149619252_279121798773401	"lol, I hear ya. i have to drive downtown or to stringtown to get my fix. don't care for the one on georgesville much."	1	0	0	0	0	0	0	0	0	0
124149619252_10151024826814253	"Veggies bowl with rice, all the salsas, sour cream lettuce and guac with chips to scoop and lots of lemon :)"	0	1	0	0	0	0	0	0	0	0
124149619252_10153246130479253	80% of scientists say GMOS are fine. I agree with them. Please don't become a fad place where you give into every public trend.	0	0	1	0	0	0	0	0	0	0
124149619252_10153232136249253	"I admire the fact that Chipotle has high standards in regards to farm animals. I was so happy to see that you brought the carnitas back, since it's all my son eats there, but very disappointed in the new recipe as  it is very spicy and now he won't eat it. Please bring the original recipe back!!!"	0	0	0	1	0	0	0	0	1	0
124149619252_10153020304519253	"A couple of suggestions: Lower the price on your chips and more people will buy them. Secondly, raspberry flavored tea, next to the sweet and unsweet teas."	0	0	0	1	0	0	0	0	0	0
124149619252_10151086390274253	They didn't ruin the surprise - if u ready the caption it said Much luck....  The pic was put up before the match!!!!   	0	0	0	0	0	0	0	0	1	0
124149619252_10150987384894253	"I woulda won if u would build one in my city(ocala,fl) instead you keep putting multiple locations in Orlando Tampa daytona and gainesville,I live within 100 miles of 20 of your restaraunts yet I have to drive 60 miles to the nearest one"	1	0	0	0	0	0	0	0	0	0
124149619252_100780796665922	"bummer...you are right...I had forgotten about that.  (BTW, I can't remember the two fellas that started it, either! - maybe because they are forgettable;-)"	0	0	0	0	0	0	0	0	0	1
124149619252_10150719072154253	"That's awesome for employees who want to celebrate Easter!!  I'll miss you, but I'll see you next Sunday... or maybe I'll eat there on Monday instead!!  ;)"	0	0	0	0	0	0	0	1	0	0
124149619252_10152707070879253	"When are you coming to Honolulu? You've abandoned me. I've been forced to eat Taco Del-Mar, for Gods sake! What am I? An animal?  ????miss you."	1	0	0	0	0	0	0	0	0	0
124149619252_10153405438314253	Essay on a toothbrush on bag interesting. Prompted give and take about a Jules Verne favorite in CT yesterday.	0	0	0	0	1	0	0	0	0	0
124149619252_10153736393409253	"Stay Prayed Up!! This could be an attack on our desire to eat less processed foods. This somehow reminds me of a documentary that I watched about a cult/ranch in Oregon who decided to use germ warfare to get one of their leaders elected. Just before the city's election, several of the cult/ranch members would go to the most popular town restaurant and spread contagious, life threatening germs, not into the food but in the air, on the door knobs, at the tables on the salt and pepper shakers to get the townspeople sick so that they would be too ill to go out and vote and their leader, who received majority vote, of course would win and so it was. The bacteria was not present in the food. It was all around the restaurant. I forgot the name of the ranch but it was in Oregon around the 80's or 90's."	0	0	0	0	0	0	0	0	0	1
124149619252_10150298717314253	"Ah, reading these comments remind me why I love living in Southern California. I have a two minute drive to my nearest Chipotle (finding a parking spot can take an hour there though....LOL) and a 10 minute drive to the next nearest one. "	1	0	0	0	0	0	0	0	0	0
124149619252_156053474470	That is the best idea... EVAR!!! Please start your California campaign in San Jose at you First Street and Old Bayshore location. =)	1	0	0	0	0	0	0	0	0	0
124149619252_10151520750889253	"Why do you apologize?!?  Grow a pair!!!!  Just let people know you're closed.  Come on Steve, stop being such a wimp!!!!!!"	0	0	0	0	0	0	0	0	0	1
124149619252_10153624802079253	"We're talking about the tacos, right? Because I've got a few friends who would be mighty upset if I were to start eating them... Lol..."	0	0	0	0	0	0	0	0	0	1
124149619252_10151024826814253	"double wrap, steak, brown rice, lettuce, tomato, sour cream, salsa. with that side of chips and salsa <3"	0	1	0	0	0	0	0	0	0	0
124149619252_10152262999499253	"Even though Wisconsin's closer, I think I'd rather go to Jersey until Minnesota finally gets this option. There's more for me to do in Jersey, anyway."	1	0	0	0	0	0	0	0	0	0
